instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_of_day
302,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,0,14,14,Night
303,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5,Night
304,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1,Night
305,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1,Night
306,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8,Night
307,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17,Morning
308,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70,Morning
309,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158,Morning
310,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117,Morning
311,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,4,40,44,Morning
312,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53,Morning
313,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,2,59,61,Afternoon
314,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,77,Afternoon
315,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64,Afternoon
316,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68,Afternoon
317,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90,Afternoon
318,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159,Afternoon
319,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139,Evening
320,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,3,89,92,Evening
321,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68,Evening
322,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52,Evening
323,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,36,Evening
324,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,27,Evening
325,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28,Night
326,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,2,18,20,Night
327,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,0,12,12,Night
328,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,8,Night
329,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5,Night
330,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1,Night
331,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3,Morning
332,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10,Morning
333,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23,Morning
334,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33,Morning
335,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,2,57,59,Morning
336,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,18,54,72,Morning
337,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89,Afternoon
338,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101,Afternoon
339,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118,Afternoon
340,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,21,108,129,Afternoon
341,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,33,95,128,Afternoon
342,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,83,Afternoon
343,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,84,Evening
344,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,74,Evening
345,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,41,Evening
346,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,57,Evening
347,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,26,Evening
348,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,44,Evening
349,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39,Night
350,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23,Night
351,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16,Night
352,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,15,Night
353,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1,Night
354,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2,Night
355,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1,Morning
356,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3,Morning
357,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18,Morning
358,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32,Morning
359,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79,Morning
360,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93,Morning
361,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104,Afternoon
362,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118,Afternoon
363,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91,Afternoon
364,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,113,Afternoon
365,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99,Afternoon
366,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105,Afternoon
367,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67,Evening
368,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,14,47,61,Evening
369,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,7,50,57,Evening
370,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,6,22,28,Evening
371,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19,21,Evening
372,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,18,Evening
373,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,1,16,17,Night
374,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,1,15,16,Night
375,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,8,Night
376,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,0,2,2,Night
377,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,1,2,3,Night
378,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,0,1,1,Night
379,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,0,5,5,Morning
380,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9,13,Morning
381,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30,33,Morning
382,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,47,Morning
383,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50,57,Morning
384,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,9,55,64,Morning
385,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,10,70,80,Afternoon
386,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,13,80,93,Afternoon
387,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,86,Afternoon
388,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,93,Afternoon
389,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,82,Afternoon
390,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,4,67,71,Afternoon
391,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92,Evening
392,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,2,58,60,Evening
393,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,4,29,33,Evening
394,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,3,24,27,Evening
395,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13,13,Evening
396,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,4,Evening
397,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3,3,Afternoon
398,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,0,22,22,Afternoon
399,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,28,Afternoon
400,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32,35,Afternoon
401,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,0,61,61,Afternoon
402,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,1,124,125,Afternoon
403,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,133,Evening
404,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98,99,Evening
405,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,0,83,83,Evening
406,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41,41,Evening
407,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33,33,Evening
408,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,1,19,20,Evening
409,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,0,3,3,Night
410,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,7,Night
411,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3,Night
412,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1,2,Night
413,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7,7,Night
414,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32,32,Morning
415,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1,89,90,Morning
416,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196,197,Morning
417,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107,109,Morning
418,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1,46,47,Morning
419,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5,47,52,Morning
420,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65,70,Afternoon
421,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67,78,Afternoon
422,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7,68,75,Afternoon
423,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4,78,82,Afternoon
424,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94,104,Afternoon
425,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7,190,197,Afternoon
426,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5,156,161,Evening
427,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,112,Evening
428,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2,74,76,Evening
429,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55,59,Evening
430,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,53,59,Evening
431,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,1,27,28,Evening
432,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,8,13,Night
433,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,2,3,5,Night
434,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,0,2,2,Night
435,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1,Night
436,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1,Night
437,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,6,Night
438,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35,35,Morning
439,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100,101,Morning
440,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247,249,Morning
441,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,143,Morning
442,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56,57,Morning
443,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5,63,68,Morning
444,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,7,77,84,Afternoon
445,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,98,Afternoon
446,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6,75,81,Afternoon
447,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,8,62,70,Afternoon
448,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,8,83,91,Afternoon
449,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207,215,Afternoon
450,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,1,184,185,Evening
451,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6,146,152,Evening
452,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,2,124,126,Evening
453,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,3,54,57,Evening
454,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,0,56,56,Evening
455,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,3,28,31,Evening
456,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21,Night
457,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6,Night
458,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2,Night
459,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1,Night
460,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1,Night
461,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,5,Night
462,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27,Morning
463,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68,Morning
464,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217,Morning
465,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166,Morning
466,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63,Morning
467,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59,Morning
468,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78,Afternoon
469,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73,Afternoon
470,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62,Afternoon
471,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65,Afternoon
472,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97,Afternoon
473,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161,Afternoon
474,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120,Evening
475,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96,Evening
476,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53,Evening
477,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41,Evening
478,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34,Evening
479,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27,Evening
480,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,0,13,13,Night
481,1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,3,9,12,Night
482,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,0,11,11,Night
483,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,1,6,7,Night
484,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,0,3,3,Night
485,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,0,2,2,Morning
486,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,0,8,8,Morning
487,1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,1,26,27,Morning
488,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,3,37,40,Morning
489,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,3,50,53,Morning
490,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,4,59,63,Morning
491,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,10,60,70,Afternoon
492,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,12,72,84,Afternoon
493,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,11,64,75,Afternoon
494,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,10,93,103,Afternoon
495,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,11,72,83,Afternoon
496,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0.0,8,59,67,Afternoon
497,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,0,54,54,Evening
498,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,6,53,59,Evening
499,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,1,44,45,Evening
500,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,0,39,39,Evening
501,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,7,23,30,Evening
502,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,2,31,33,Evening
503,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,2,20,22,Night
504,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,1,12,13,Night
505,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,3,15,18,Night
506,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,1,4,5,Night
507,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,0,3,3,Night
508,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,0,1,1,Morning
509,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,1,1,2,Morning
510,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,2,17,19,Morning
511,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,3,25,28,Morning
512,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,7,51,58,Morning
513,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,22,77,99,Morning
514,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,24,92,116,Afternoon
515,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,12,75,87,Afternoon
516,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,17,93,110,Afternoon
517,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,13,64,77,Afternoon
518,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,9,56,65,Afternoon
519,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,5,50,55,Afternoon
520,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,5,44,49,Evening
521,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,5,45,50,Evening
522,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,4,31,35,Evening
523,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,5,20,25,Evening
524,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,5,23,28,Evening
525,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,4,17,21,Evening
526,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,0,7,7,Night
527,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,0,1,1,Night
528,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,0,1,1,Night
529,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,0,1,1,Night
530,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,0,5,5,Night
531,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,0,15,15,Morning
532,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0,5,79,84,Morning
533,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,6,171,177,Morning
534,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,4,98,102,Morning
535,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0,6,34,40,Morning
536,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,3,43,46,Morning
537,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,11,52,63,Afternoon
538,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,6,54,60,Afternoon
539,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,2,43,45,Afternoon
540,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,7,50,57,Afternoon
541,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,4,66,70,Afternoon
542,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,6,178,184,Afternoon
543,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,8,145,153,Evening
544,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,5,101,106,Evening
545,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,1,80,81,Evening
546,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,6,53,59,Evening
547,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,3,32,35,Evening
548,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,3,21,24,Evening
549,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,3,6,9,Night
550,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,0,5,5,Night
551,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,0,2,2,Night
552,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,0,1,1,Night
553,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,0,9,9,Night
554,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,1,35,36,Morning
555,1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,5,103,108,Morning
556,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,5,233,238,Morning
557,1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,10,134,144,Morning
558,1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,6,49,55,Morning
559,1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,6,55,61,Morning
560,1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,21,85,106,Afternoon
561,1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,21,72,93,Afternoon
562,1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0.0,11,57,68,Afternoon
563,1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0.0,21,63,84,Afternoon
564,1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0.0,14,102,116,Afternoon
565,1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0.0,14,208,222,Afternoon
566,1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,7,218,225,Evening
567,1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,13,133,146,Evening
568,1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.194,16,103,119,Evening
569,1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.194,5,40,45,Evening
570,1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,4,49,53,Evening
571,1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,3,37,40,Evening
572,1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,3,14,17,Night
573,1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,0,5,5,Night
574,1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.194,3,7,10,Night
575,1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,0,1,1,Night
576,1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,0,8,8,Morning
577,1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,1,29,30,Morning
578,1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,3,69,72,Morning
579,1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,3,55,58,Morning
580,1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,2,26,28,Morning
581,1,0,1,11,0,3,1,3,0.22,0.197,0.93,0.3284,6,35,41,Morning
582,1,0,1,12,0,3,1,3,0.22,0.197,0.93,0.3284,7,41,48,Afternoon
583,1,0,1,13,0,3,1,3,0.22,0.197,0.93,0.3284,4,43,47,Afternoon
584,1,0,1,14,0,3,1,3,0.22,0.197,0.93,0.3582,0,36,36,Afternoon
585,1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,1,42,43,Afternoon
586,1,0,1,16,0,3,1,4,0.22,0.197,0.93,0.3284,1,35,36,Afternoon
587,1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,0,26,26,Afternoon
588,1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.194,1,23,24,Afternoon
589,1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045,2,82,84,Afternoon
590,1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,3,101,104,Evening
591,1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,3,76,79,Evening
592,1,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,4,55,59,Evening
593,1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,2,36,38,Evening
594,1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,0,27,27,Evening
595,1,0,1,23,0,4,1,1,0.18,0.197,0.8,0.1642,0,16,16,Evening
596,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,0,9,9,Night
597,1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,1,2,3,Night
598,1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,0,2,2,Night
599,1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1,0,1,Night
600,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,0,4,4,Night
601,1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,0,16,16,Morning
602,1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,2,58,60,Morning
603,1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,2,155,157,Morning
604,1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,6,95,101,Morning
